2025/05/08 20:20:20 Starting API server on :8080
2025/05/08 20:20:20 eth0: No such device exists (No such device exists)
2025/05/08 20:35:42 Starting API server on :8080
2025/05/08 20:35:42 eth0: No such device exists (No such device exists)
2025/05/08 20:45:38 IPTables chain WL_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain BL_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain TBL_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain GEOIP_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain CLEANUP_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain FZO_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain ZOMBIE_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain TCP_AUTH_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain TCP_SESSIONS_CHAIN creation error: exit status 1
2025/05/08 20:45:38 IPTables chain SHAPING_CHAIN creation error: exit status 1
2025/05/08 20:45:38 Starting API server on :8080
2025/05/08 20:45:38 eth0: No such device exists (No such device exists)
2025/05/08 20:55:14 IPTables chain WL_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain BL_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain TBL_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain GEOIP_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain CLEANUP_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain FZO_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain ZOMBIE_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain TCP_AUTH_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain TCP_SESSIONS_CHAIN creation error: exit status 1
2025/05/08 20:55:14 IPTables chain SHAPING_CHAIN creation error: exit status 1
2025/05/08 20:55:14 Starting API server on :8080
2025/05/08 20:55:14 eth0: No such device exists (No such device exists)
2025/05/08 20:58:54 IPTables chain WL_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain BL_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain TBL_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain GEOIP_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain CLEANUP_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain FZO_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain ZOMBIE_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain TCP_AUTH_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain TCP_SESSIONS_CHAIN creation error: exit status 1
2025/05/08 20:58:54 IPTables chain SHAPING_CHAIN creation error: exit status 1
2025/05/08 20:58:54 Starting API server on :8080
2025-05-08T20:58:54Z | IP: 192.168.1.10 | Port: 22 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 166
2025-05-08T20:59:01Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:01Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 776
2025-05-08T20:59:01Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:01Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 247
2025-05-08T20:59:01Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:02Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:02Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:02Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 776
2025-05-08T20:59:02Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 247
2025-05-08T20:59:02Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:03Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:03Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:04Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:04Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:05Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:05Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:05Z | IP: 173.194.221.141 | Port: 443 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 60
2025-05-08T20:59:06Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:06Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:07Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:07Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:08Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:08Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:08Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 82
2025-05-08T20:59:09Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:09Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:10Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:10Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:11Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:11Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:12Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:12Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:12Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:12Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:13Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:13Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:14Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:14Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:15Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:15Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:16Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:16Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:17Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:17Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:18Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:18Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:19Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:19Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:20Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:20Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:21Z | IP: 173.194.221.141 | Port: 443 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 60
2025-05-08T20:59:21Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:21Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:22Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:22Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:23Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:23Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:23Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:23Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:24Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 82
2025-05-08T20:59:24Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:24Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:25Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:25Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:26Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:26Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:27Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:27Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:28Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:28Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:29Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 776
2025-05-08T20:59:29Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 247
2025-05-08T20:59:29Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:29Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:29Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:30Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:30Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:31Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 776
2025-05-08T20:59:31Z | IP: 192.168.1.10 | Port: 8000 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 247
2025-05-08T20:59:31Z | IP: 192.168.2.10 | Port: 56930 | Proto: TCP | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 66
2025-05-08T20:59:31Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:31Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:32Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:32Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:33Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:33Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:34Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:34Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:35Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:35Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:36Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:36Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:37Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:37Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:38Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:38Z | IP: 192.168.1.10 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
2025-05-08T20:59:40Z | IP: 192.168.1.1 | Port: 0 | Proto: ICMPv4 | Countermeasure: WL | Action: DROP | Reason: Not in whitelist | ReasonCM:  | Bytes: 98
